"","year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
"7619",2013,1,9,1634,-1,1943,-9,"B6","N318JB",139,"JFK","RSW",172,1074,16,34
"7620",2013,1,9,1635,-10,1849,-11,"DL","N358NB",1473,"LGA","MEM",160,963,16,35
"7621",2013,1,9,1638,3,1917,10,"EV","N16571",4705,"EWR","ATL",131,746,16,38
"7622",2013,1,9,1638,-2,1833,-2,"WN","N726SW",372,"LGA","STL",149,888,16,38
"7623",2013,1,9,1643,28,1852,21,"DL","N369NW",1619,"LGA","MSP",168,1020,16,43
"7624",2013,1,9,1644,-6,1759,-21,"AA","N3DUAA",1790,"JFK","BOS",44,187,16,44
"7625",2013,1,9,1645,-5,1925,-13,"UA","N24211",1440,"EWR","LAS",319,2227,16,45
"7626",2013,1,9,1647,-3,1831,5,"UA","N812UA",687,"EWR","ORD",139,719,16,47
"7627",2013,1,9,1651,-4,1959,-30,"DL","N336NB",706,"JFK","AUS",229,1521,16,51
"7628",2013,1,9,1653,-7,1939,-16,"AA","N3CEAA",257,"JFK","LAS",324,2248,16,53
"7629",2013,1,9,1654,-6,1920,-15,"DL","N308DE",2042,"EWR","ATL",119,746,16,54
"7630",2013,1,9,1654,-9,1810,0,"EV","N22971",4373,"EWR","DCA",45,199,16,54
"7631",2013,1,9,1654,-1,2038,23,"B6","N651JB",359,"JFK","BUR",357,2465,16,54
"7632",2013,1,9,1654,-6,1834,-5,"UA","N818UA",689,"LGA","ORD",134,733,16,54
"7633",2013,1,9,1654,-6,1804,-9,"US","N965UW",2136,"LGA","BOS",39,184,16,54
"7634",2013,1,9,1655,-5,1956,13,"DL","N602DL",1499,"LGA","ATL",127,762,16,55
"7635",2013,1,9,1656,1,2001,-34,"VX","N640VA",413,"JFK","LAX",344,2475,16,56
"7636",2013,1,9,1657,-3,2035,-14,"DL","N702TW",31,"JFK","SFO",376,2586,16,57
"7637",2013,1,9,1657,-2,1804,-19,"UA","N68453",1545,"EWR","BOS",42,200,16,57
"7638",2013,1,9,1658,-12,1759,-21,"EV","N13914",4316,"EWR","BWI",37,169,16,58
"7639",2013,1,9,1658,-1,2105,NA,"9E","N917XJ",3375,"JFK","SAT",NA,1587,16,58
"7640",2013,1,9,1658,13,1911,5,"9E","N8604C",4027,"EWR","CVG",110,569,16,58
"7641",2013,1,9,1658,-2,1809,-31,"MQ","N638MQ",4323,"JFK","ORF",49,290,16,58
"7642",2013,1,9,1658,-2,1816,-1,"US","N711UW",2183,"LGA","DCA",51,214,16,58
"7643",2013,1,9,1659,-1,2133,-31,"DL","N3768",329,"JFK","SJU",188,1598,16,59
"7644",2013,1,9,1701,16,1958,-7,"AA","N328AA",181,"JFK","LAX",334,2475,17,1
"7645",2013,1,9,1701,1,2034,-2,"DL","N705TW",127,"JFK","LAX",359,2475,17,1
"7646",2013,1,9,1704,-2,1821,-13,"B6","N531JB",36,"JFK","ROC",58,264,17,4
"7647",2013,1,9,1705,0,2007,-3,"AA","N4WKAA",1905,"EWR","DFW",217,1372,17,5
"7648",2013,1,9,1705,-3,2013,-11,"UA","N852UA",250,"EWR","LAX",345,2454,17,5
"7649",2013,1,9,1705,0,2036,21,"UA","N14704",1259,"LGA","IAH",244,1416,17,5
"7650",2013,1,9,1705,-5,2053,17,"UA","N19141",1284,"EWR","SFO",383,2565,17,5
"7651",2013,1,9,1706,1,2005,-3,"B6","N804JB",143,"JFK","PBI",154,1028,17,6
"7652",2013,1,9,1707,-1,2007,-16,"B6","N178JB",15,"JFK","FLL",161,1069,17,7
"7653",2013,1,9,1709,-1,2018,3,"AA","N3ELAA",695,"JFK","AUS",230,1521,17,9
"7654",2013,1,9,1709,-11,2007,-33,"AA","N5CRAA",1999,"EWR","MIA",156,1085,17,9
"7655",2013,1,9,1711,-4,2001,-18,"DL","N975DL",1585,"LGA","MCO",139,950,17,11
"7656",2013,1,9,1711,11,2003,-3,"B6","N593JB",509,"EWR","FLL",150,1065,17,11
"7657",2013,1,9,1713,8,1900,-5,"WN","N754SW",440,"EWR","STL",149,872,17,13
"7658",2013,1,9,1714,-1,2039,-1,"DL","N3754A",503,"JFK","SAN",343,2446,17,14
"7659",2013,1,9,1715,-5,1908,-2,"AA","N541AA",345,"LGA","ORD",134,733,17,15
"7660",2013,1,9,1715,-10,1846,-9,"MQ","N685MQ",4255,"JFK","BNA",125,765,17,15
"7661",2013,1,9,1716,-9,1924,-9,"EV","N15983",4323,"EWR","CVG",108,569,17,16
"7662",2013,1,9,1716,16,2010,20,"AA","N5DMAA",575,"JFK","EGE",274,1747,17,16
"7663",2013,1,9,1718,-2,1858,-7,"MQ","N846MQ",4479,"LGA","RDU",75,431,17,18
"7664",2013,1,9,1719,-1,1920,5,"AA","N3DAAA",1351,"JFK","ORD",139,740,17,19
"7665",2013,1,9,1722,-7,2048,2,"DL","N3731T",1185,"EWR","SLC",304,1969,17,22
"7666",2013,1,9,1723,-6,1847,-15,"EV","N11187",4480,"EWR","PIT",63,319,17,23
"7667",2013,1,9,1723,-7,2017,20,"F9","N953FR",837,"LGA","DEN",263,1620,17,23
"7668",2013,1,9,1724,4,2056,23,"DL","N354NW",1779,"LGA","FLL",177,1076,17,24
"7669",2013,1,9,1725,15,1921,22,"EV","N13949",4202,"EWR","STL",153,872,17,25
"7670",2013,1,9,1725,-4,2034,-15,"AA","N362AA",543,"JFK","MIA",151,1089,17,25
"7671",2013,1,9,1725,-5,1959,-5,"FL","N329AT",623,"LGA","ATL",130,762,17,25
"7672",2013,1,9,1725,20,1830,0,"MQ","N818MQ",4410,"JFK","DCA",45,213,17,25
"7673",2013,1,9,1726,-4,1908,-15,"US","N667AW",449,"EWR","CLT",84,529,17,26
"7674",2013,1,9,1727,86,1947,60,"UA","N522UA",502,"EWR","LAS",300,2227,17,27
"7675",2013,1,9,1729,4,2026,-14,"AA","N3HBAA",145,"JFK","SAN",337,2446,17,29
"7676",2013,1,9,1729,4,2036,13,"UA","N13138",1134,"EWR","IAH",225,1400,17,29
"7677",2013,1,9,1732,22,1928,16,"US","N188US",894,"LGA","CLT",86,544,17,32
"7678",2013,1,9,1733,3,1943,7,"EV","N12569",4382,"EWR","DTW",101,488,17,33
"7679",2013,1,9,1735,10,2122,32,"UA","N525UA",512,"JFK","SFO",382,2586,17,35
"7680",2013,1,9,1736,-9,2008,-12,"MQ","N711MQ",4413,"LGA","XNA",181,1147,17,36
"7681",2013,1,9,1737,2,1916,-6,"B6","N229JB",1111,"JFK","RDU",72,427,17,37
"7682",2013,1,9,1740,-5,2053,-2,"AA","N3GUAA",785,"LGA","DFW",216,1389,17,40
"7683",2013,1,9,1740,-5,1952,-1,"DL","N909DE",2331,"LGA","DTW",97,502,17,40
"7684",2013,1,9,1740,21,1959,14,"UA","N585UA",509,"LGA","DEN",238,1620,17,40
"7685",2013,1,9,1741,-4,2114,-3,"DL","N3746H",1394,"JFK","PDX",374,2454,17,41
"7686",2013,1,9,1742,-3,2131,11,"AA","N336AA",177,"JFK","SFO",387,2586,17,42
"7687",2013,1,9,1743,21,1902,18,"EV","N19554",4300,"EWR","RIC",59,277,17,43
"7688",2013,1,9,1744,14,2037,14,"UA","N14242",1637,"EWR","TPA",147,997,17,44
"7689",2013,1,9,1745,11,1843,-11,"B6","N535JB",74,"JFK","BTV",43,266,17,45
"7690",2013,1,9,1745,-5,1855,-13,"B6","N281JB",1307,"JFK","IAD",50,228,17,45
"7691",2013,1,9,1745,15,1913,18,"WN","N790SW",216,"EWR","MDW",125,711,17,45
"7692",2013,1,9,1747,12,1921,-4,"WN","N723SW",408,"LGA","BNA",129,764,17,47
"7693",2013,1,9,1747,20,2128,39,"UA","N76526",1593,"EWR","PDX",370,2434,17,47
"7694",2013,1,9,1748,-5,2044,-21,"UA","N512UA",535,"JFK","LAX",334,2475,17,48
"7695",2013,1,9,1750,-10,1903,-10,"US","N749US",2185,"LGA","DCA",48,214,17,50
"7696",2013,1,9,1751,-4,2054,-15,"B6","N554JB",989,"JFK","FLL",156,1069,17,51
"7697",2013,1,9,1751,1,2102,0,"UA","N16732",1228,"EWR","SAN",351,2425,17,51
"7698",2013,1,9,1753,-7,1936,-3,"UA","N476UA",691,"LGA","ORD",137,733,17,53
"7699",2013,1,9,1755,10,2040,-2,"B6","N643JB",547,"EWR","PBI",142,1023,17,55
"7700",2013,1,9,1756,-4,2037,-21,"B6","N562JB",9,"JFK","MCO",134,944,17,56
"7701",2013,1,9,1756,1,2100,7,"B6","N608JB",391,"LGA","MCO",143,950,17,56
"7702",2013,1,9,1756,-4,2042,-1,"DL","N663DN",1047,"LGA","ATL",128,762,17,56
"7703",2013,1,9,1756,-4,1858,-12,"WN","N798SW",808,"EWR","BWI",40,169,17,56
"7704",2013,1,9,1756,-4,1900,-13,"US","N944UW",2138,"LGA","BOS",36,184,17,56
"7705",2013,1,9,1757,-3,1850,-25,"B6","N236JB",1016,"JFK","BOS",39,187,17,57
"7706",2013,1,9,1758,-7,1952,-3,"MQ","N542MQ",4626,"LGA","CMH",88,479,17,58
"7707",2013,1,9,1758,0,1945,9,"UA","N13718",1139,"EWR","ORD",132,719,17,58
"7708",2013,1,9,1801,-4,1951,16,"WN","N283WN",389,"LGA","MDW",131,725,18,1
"7709",2013,1,9,1802,77,2005,72,"EV","N614QX",4997,"EWR","DTW",85,488,18,2
"7710",2013,1,9,1805,-3,1955,6,"UA","N38446",1053,"EWR","CLE",77,404,18,5
"7711",2013,1,9,1807,-3,2123,-27,"UA","N411UA",979,"EWR","PHX",289,2133,18,7
"7712",2013,1,9,1807,42,2114,57,"UA","N19130",1109,"EWR","MCO",140,937,18,7
"7713",2013,1,9,1807,7,2017,11,"US","N553UW",373,"JFK","CLT",87,541,18,7
"7714",2013,1,9,1808,0,2104,-2,"UA","N76254",1269,"EWR","PBI",148,1023,18,8
"7715",2013,1,9,1810,0,2041,4,"9E","N912XJ",3542,"JFK","MSP",185,1029,18,10
"7716",2013,1,9,1810,0,1941,-4,"MQ","N739MQ",4484,"LGA","BNA",128,764,18,10
"7717",2013,1,9,1811,-4,1927,-25,"9E","N8674A",4277,"JFK","ORF",49,290,18,11
"7718",2013,1,9,1812,-3,2035,9,"DL","N374NW",2019,"LGA","MSP",176,1020,18,12
"7719",2013,1,9,1812,-8,2147,-3,"AA","N3EJAA",119,"EWR","LAX",343,2454,18,12
"7720",2013,1,9,1814,-6,1952,-13,"AA","N3AXAA",353,"LGA","ORD",132,733,18,14
"7721",2013,1,9,1816,16,2139,35,"UA","N23721",1221,"EWR","DFW",223,1372,18,16
"7722",2013,1,9,1817,17,2108,53,"EV","N25134",4397,"EWR","MCI",188,1092,18,17
"7723",2013,1,9,1818,8,2139,9,"AA","N3BHAA",1611,"LGA","MIA",162,1096,18,18
"7724",2013,1,9,1818,-1,2152,14,"UA","N846UA",593,"EWR","SNA",346,2434,18,18
"7725",2013,1,9,1819,-11,2038,-6,"EV","N720EV",5203,"EWR","DTW",92,488,18,19
"7726",2013,1,9,1820,0,2055,-20,"B6","N605JB",711,"JFK","LAS",314,2248,18,20
"7727",2013,1,9,1821,6,2111,21,"DL","N306DQ",926,"EWR","ATL",116,746,18,21
"7728",2013,1,9,1821,6,1946,7,"UA","N79521",1703,"EWR","BOS",40,200,18,21
"7729",2013,1,9,1824,-3,2048,3,"UA","N579UA",612,"EWR","DEN",216,1605,18,24
"7730",2013,1,9,1825,6,1949,17,"EV","N14173",4520,"EWR","PWM",45,284,18,25
"7731",2013,1,9,1825,10,2210,40,"AS","N403AS",7,"EWR","SEA",359,2402,18,25
"7732",2013,1,9,1826,-4,2159,-3,"UA","N517UA",272,"JFK","SFO",370,2586,18,26
"7733",2013,1,9,1828,-1,2045,13,"US","N566UW",1973,"EWR","CLT",89,529,18,28
"7734",2013,1,9,1829,-1,2230,25,"AA","N3BDAA",269,"JFK","SEA",385,2422,18,29
"7735",2013,1,9,1830,0,2011,-4,"MQ","N507MQ",4674,"LGA","CLE",76,419,18,30
"7736",2013,1,9,1831,-9,2021,1,"MQ","N508MQ",3730,"EWR","ORD",123,719,18,31
"7737",2013,1,9,1832,-3,2238,26,"DL","N3762Y",1643,"JFK","SEA",379,2422,18,32
"7738",2013,1,9,1832,17,1946,-12,"9E","N8969A",4019,"JFK","RIC",54,288,18,32
"7739",2013,1,9,1832,-3,1931,-19,"MQ","N688MQ",3944,"JFK","BWI",42,184,18,32
"7740",2013,1,9,1834,-6,2032,-17,"DL","N371NW",2131,"LGA","DTW",93,502,18,34
"7741",2013,1,9,1834,20,2143,19,"UA","N77430",1292,"EWR","FLL",150,1065,18,34
"7742",2013,1,9,1835,-10,2016,-14,"MQ","N719MQ",4517,"LGA","CRW",80,444,18,35
"7743",2013,1,9,1836,6,2241,53,"UA","N78511",1165,"EWR","LAX",347,2454,18,36
"7744",2013,1,9,1838,-7,2124,34,"EV","N26549",4227,"EWR","GRR",121,605,18,38
"7745",2013,1,9,1841,-5,2010,-9,"B6","N283JB",130,"JFK","BUF",68,301,18,41
"7746",2013,1,9,1841,-14,24,NA,"VX","N624VA",29,"JFK","SFO",NA,2586,18,41
"7747",2013,1,9,1842,-8,2034,-16,"AA","N536AA",2019,"LGA","STL",154,888,18,42
"7748",2013,1,9,1842,7,2132,4,"B6","N712JB",527,"EWR","MCO",132,937,18,42
"7749",2013,1,9,1842,-3,2127,-54,"DL","N332NW",2190,"JFK","MIA",147,1089,18,42
"7750",2013,1,9,1845,-5,2133,-39,"DL","N3739P",2159,"JFK","MCO",133,944,18,45
"7751",2013,1,9,1845,0,2115,-22,"9E","N932XJ",3369,"JFK","MSY",180,1182,18,45
"7752",2013,1,9,1847,-11,2024,-31,"EV","N755EV",5038,"LGA","BHM",139,866,18,47
"7753",2013,1,9,1850,-10,2115,-19,"FL","N991AT",645,"LGA","ATL",116,762,18,50
"7754",2013,1,9,1850,0,2047,-8,"US","N540UW",1491,"LGA","CLT",89,544,18,50
"7755",2013,1,9,1851,-9,2009,-9,"EV","N826AS",5714,"JFK","IAD",61,228,18,51
"7756",2013,1,9,1851,-5,2214,10,"UA","N475UA",891,"LGA","IAH",242,1416,18,51
"7757",2013,1,9,1851,-9,1952,-20,"US","N945UW",2140,"LGA","BOS",39,184,18,51
"7758",2013,1,9,1853,-7,2139,-36,"DL","N343NW",2391,"JFK","TPA",148,1005,18,53
"7759",2013,1,9,1853,-7,2143,-3,"DL","N669DN",947,"LGA","ATL",118,762,18,53
"7760",2013,1,9,1854,-6,2230,-8,"DL","N711ZX",87,"JFK","LAX",358,2475,18,54
"7761",2013,1,9,1854,-1,2055,-5,"MQ","N537MQ",4649,"LGA","MSP",166,1020,18,54
"7762",2013,1,9,1855,40,2128,51,"9E","N928XJ",3424,"JFK","DTW",102,509,18,55
"7763",2013,1,9,1856,-4,2021,-30,"DL","N347NB",1255,"LGA","PIT",64,335,18,56
"7764",2013,1,9,1856,-8,2025,-1,"EV","N14568",4131,"EWR","RIC",52,277,18,56
"7765",2013,1,9,1857,-3,2248,-13,"DL","N723TW",1465,"JFK","SFO",370,2586,18,57
"7766",2013,1,9,1857,2,2151,9,"DL","N173DZ",951,"JFK","ATL",120,760,18,57
"7767",2013,1,9,1858,-1,2220,-27,"B6","N524JB",179,"JFK","PHX",295,2153,18,58
"7768",2013,1,9,1858,-2,2050,9,"UA","N76515",120,"EWR","ORD",135,719,18,58
"7769",2013,1,9,1859,-5,2105,-4,"EV","N11565",4175,"EWR","CLT",88,529,18,59
"7770",2013,1,9,1859,-11,2036,-19,"MQ","N737MQ",4569,"LGA","RDU",72,431,18,59
"7771",2013,1,9,1859,-1,2009,-6,"US","N754UW",2187,"LGA","DCA",47,214,18,59
"7772",2013,1,9,1900,0,2038,-19,"9E","N906XJ",3368,"JFK","PIT",73,340,19,0
"7773",2013,1,9,1901,-4,2038,-2,"WN","N7735A",981,"LGA","MKE",133,738,19,1
"7774",2013,1,9,1902,-8,2214,-1,"AA","N4YHAA",2075,"EWR","DFW",209,1372,19,2
"7775",2013,1,9,1903,-2,2153,-32,"AA","N339AA",21,"JFK","LAX",332,2475,19,3
"7776",2013,1,9,1906,99,2246,126,"UA","N16217",1100,"EWR","SEA",368,2402,19,6
"7777",2013,1,9,1909,-6,2220,-10,"DL","N3750D",1729,"JFK","LAS",334,2248,19,9
"7778",2013,1,9,1909,-6,2220,43,"EV","N12172",4085,"EWR","OMA",201,1134,19,9
"7779",2013,1,9,1911,-4,2144,-28,"B6","N537JB",155,"JFK","MCO",131,944,19,11
"7780",2013,1,9,1913,8,2306,31,"UA","N87512",1127,"EWR","SFO",377,2565,19,13
"7781",2013,1,9,1914,-6,2209,-37,"DL","N379DA",83,"JFK","FLL",151,1069,19,14
"7782",2013,1,9,1916,-4,2044,-37,"9E","N934XJ",3373,"JFK","RDU",65,427,19,16
"7783",2013,1,9,1917,7,2233,2,"B6","N624JB",87,"JFK","SLC",293,1990,19,17
"7784",2013,1,9,1918,-2,2326,28,"DL","N3745B",6,"JFK","SLC",320,1990,19,18
"7785",2013,1,9,1919,-6,2205,-24,"DL","N919DL",1485,"LGA","MCO",135,950,19,19
"7786",2013,1,9,1921,-4,2228,-19,"DL","N912DL",2139,"LGA","MIA",160,1096,19,21
"7787",2013,1,9,1924,-5,2217,3,"EV","N18120",4204,"EWR","OKC",203,1325,19,24
"7788",2013,1,9,1924,-1,2221,-14,"DL","N355NB",2370,"LGA","PBI",144,1035,19,24
"7789",2013,1,9,1925,-5,2211,-32,"DL","N934DL",1435,"LGA","TPA",150,1010,19,25
"7790",2013,1,9,1926,6,2245,-30,"DL","N3755D",1345,"JFK","PHX",289,2153,19,26
"7791",2013,1,9,1927,27,2110,37,"EV","N13958",5683,"EWR","BNA",126,748,19,27
"7792",2013,1,9,1928,-2,2121,-30,"9E","N8416B",3798,"JFK","CLT",88,541,19,28
"7793",2013,1,9,1929,-6,2137,-8,"9E","N8905F",3899,"JFK","CLE",84,425,19,29
"7794",2013,1,9,1929,9,2128,28,"AA","N3GXAA",359,"LGA","ORD",139,733,19,29
"7795",2013,1,9,1929,-6,2224,-16,"AA","N3GJAA",791,"LGA","DFW",208,1389,19,29
"7796",2013,1,9,1932,-4,2049,-7,"EV","N829AS",5693,"LGA","IAD",52,229,19,32
"7797",2013,1,9,1933,-7,2225,-15,"AA","N3FJAA",1787,"JFK","TPA",152,1005,19,33
"7798",2013,1,9,1934,-6,2120,-5,"MQ","N500MQ",3783,"JFK","CMH",85,483,19,34
"7799",2013,1,9,1935,5,2239,-9,"DL","N316US",1854,"LGA","FLL",152,1076,19,35
"7800",2013,1,9,1940,0,2302,24,"UA","N73256",1416,"EWR","IAH",238,1400,19,40
"7801",2013,1,9,1942,27,2124,13,"9E","N933XJ",3525,"JFK","ORD",128,740,19,42
"7802",2013,1,9,1942,-3,2224,-17,"9E","N923XJ",3314,"JFK","JAX",129,828,19,42
"7803",2013,1,9,1943,-2,2055,-10,"EV","N15574",4108,"EWR","IAD",52,212,19,43
"7804",2013,1,9,1943,-3,2159,5,"EV","N14998",4536,"EWR","CVG",106,569,19,43
"7805",2013,1,9,1944,19,2105,20,"9E","N826AY",4127,"JFK","IAD",52,228,19,44
"7806",2013,1,9,1944,4,2245,-4,"B6","N556JB",381,"LGA","FLL",147,1076,19,44
"7807",2013,1,9,1946,16,2146,31,"EV","N12564",3274,"LGA","CLE",75,419,19,46
"7808",2013,1,9,1947,18,2130,0,"EV","N26545",4532,"EWR","CHS",85,628,19,47
"7809",2013,1,9,1949,-6,2255,-15,"AA","N3BJAA",1709,"LGA","MIA",155,1096,19,49
"7810",2013,1,9,1950,0,2340,5,"B6","N636JB",645,"JFK","SFO",377,2586,19,50
"7811",2013,1,9,1952,12,2059,-7,"9E","N8907A",4091,"JFK","BWI",40,184,19,52
"7812",2013,1,9,1952,-8,2137,-10,"9E","N605LR",3320,"JFK","BUF",67,301,19,52
"7813",2013,1,9,1953,-7,2150,-18,"EV","N13995",3822,"EWR","TYS",105,631,19,53
"7814",2013,1,9,1954,-6,2109,-16,"EV","N27152",4412,"EWR","BUF",59,282,19,54
"7815",2013,1,9,1954,-6,2045,-16,"EV","N36915",4309,"EWR","ALB",36,143,19,54
"7816",2013,1,9,1954,-6,2312,-17,"VX","N631VA",415,"JFK","LAX",352,2475,19,54
"7817",2013,1,9,1955,-5,2103,-40,"DL","N344NB",402,"JFK","BOS",36,187,19,55
"7818",2013,1,9,1956,-4,2251,-14,"B6","N595JB",21,"JFK","TPA",150,1005,19,56
"7819",2013,1,9,1956,-4,2126,-13,"UA","N828UA",695,"LGA","ORD",121,733,19,56
"7820",2013,1,9,1956,-4,2120,3,"US","N762US",2189,"LGA","DCA",44,214,19,56
"7821",2013,1,9,1957,-3,2232,-11,"DL","N675DL",1147,"LGA","ATL",121,762,19,57
"7822",2013,1,9,1958,-1,2129,-15,"MQ","N826MQ",4423,"JFK","RDU",75,427,19,58
"7823",2013,1,9,1958,-2,2251,-27,"UA","N434UA",890,"EWR","MIA",158,1085,19,58
"7824",2013,1,9,1959,-1,2119,5,"US","N958UW",2142,"LGA","BOS",39,184,19,59
"7825",2013,1,9,2001,-4,2232,2,"9E","N8808H",4033,"LGA","TYS",107,647,20,1
"7826",2013,1,9,2001,1,2251,-21,"B6","N618JB",801,"JFK","FLL",145,1069,20,1
"7827",2013,1,9,2002,-3,2249,-22,"UA","N802UA",983,"EWR","TPA",147,997,20,2
"7828",2013,1,9,2003,20,2114,21,"EV","N14902",4312,"EWR","DCA",53,199,20,3
"7829",2013,1,9,2006,61,2231,78,"EV","N13124",4543,"EWR","DSM",181,1017,20,6
"7830",2013,1,9,2008,-7,2206,-4,"MQ","N734MQ",4555,"LGA","CMH",85,479,20,8
"7831",2013,1,9,2011,-4,2111,-19,"AA","N3GGAA",1762,"JFK","BOS",39,187,20,11
"7832",2013,1,9,2013,12,2158,19,"UA","N804UA",752,"EWR","CLE",75,404,20,13
"7833",2013,1,9,2014,34,2148,48,"WN","N224WN",633,"EWR","MDW",128,711,20,14
"7834",2013,1,9,2014,-6,2245,0,"MQ","N503MQ",4662,"LGA","ATL",115,762,20,14
"7835",2013,1,9,2015,80,53,58,"AA","N5BSAA",1613,"JFK","SJU",194,1598,20,15
"7836",2013,1,9,2018,-7,2344,15,"UA","N532UA",771,"JFK","LAX",358,2475,20,18
"7837",2013,1,9,2019,-11,2159,-7,"FL","N960AT",354,"LGA","CAK",70,397,20,19
"7838",2013,1,9,2019,-6,2304,-27,"UA","N478UA",299,"EWR","DFW",203,1372,20,19
"7839",2013,1,9,2020,-10,2329,-21,"B6","N306JB",1069,"JFK","AUS",230,1521,20,20
"7840",2013,1,9,2022,-7,2106,-34,"9E","N801AY",3609,"JFK","PHL",29,94,20,22
"7841",2013,1,9,2023,18,2301,3,"UA","N413UA",405,"EWR","MCO",138,937,20,23
"7842",2013,1,9,2027,27,2228,4,"9E","N930XJ",3439,"JFK","CVG",98,589,20,27
"7843",2013,1,9,2028,59,2307,66,"EV","N11181",4333,"EWR","TUL",203,1215,20,28
"7844",2013,1,9,2034,34,2200,23,"EV","N13133",4106,"EWR","GSO",71,445,20,34
"7845",2013,1,9,2034,5,2250,17,"EV","N14125",4348,"EWR","MSP",178,1008,20,34
"7846",2013,1,9,2036,1,2136,-18,"UA","N37255",1243,"EWR","BOS",41,200,20,36
"7847",2013,1,9,2037,-8,2147,-29,"9E","N918XJ",3395,"JFK","DCA",48,213,20,37
"7848",2013,1,9,2041,36,2222,49,"EV","N12967",4224,"EWR","MKE",140,725,20,41
"7849",2013,1,9,2041,-4,2204,-21,"AA","N4WSAA",371,"LGA","ORD",123,733,20,41
"7850",2013,1,9,2041,-4,2319,9,"B6","N274JB",115,"JFK","MSY",194,1182,20,41
"7851",2013,1,9,2042,0,2220,-11,"EV","N17169",3833,"EWR","STL",134,872,20,42
"7852",2013,1,9,2042,2,NA,NA,"B6","N807JB",677,"JFK","LAX",NA,2475,20,42
"7853",2013,1,9,2046,-14,2209,-26,"MQ","N713MQ",4507,"LGA","RDU",67,431,20,46
"7854",2013,1,9,2048,-7,2234,-16,"MQ","N723MQ",4573,"LGA","DTW",92,502,20,48
"7855",2013,1,9,2048,19,2323,-14,"UA","N21723",1225,"EWR","PBI",138,1023,20,48
"7856",2013,1,9,2049,9,2337,-8,"B6","N334JB",629,"JFK","HOU",214,1428,20,49
"7857",2013,1,9,2051,-9,2217,-8,"WN","N252WN",530,"LGA","MDW",130,725,20,51
"7858",2013,1,9,2052,7,2153,-1,"B6","N715JB",1178,"EWR","BOS",43,200,20,52
"7859",2013,1,9,2052,-8,2211,0,"US","N711UW",2191,"LGA","DCA",54,214,20,52
"7860",2013,1,9,2053,-7,2318,-31,"B6","N703JB",399,"LGA","MCO",132,950,20,53
"7861",2013,1,9,2055,-5,2149,-18,"US","N965UW",2144,"LGA","BOS",38,184,20,55
"7862",2013,1,9,2056,-11,2312,-10,"EV","N16559",3819,"EWR","SDF",117,642,20,56
"7863",2013,1,9,2056,-4,2234,-16,"MQ","N3AEMQ",4584,"LGA","CLT",80,544,20,56
"7864",2013,1,9,2058,-7,2204,-13,"EV","N11191",4119,"EWR","RIC",48,277,20,58
"7865",2013,1,9,2059,-1,31,0,"DL","N717TW",2363,"JFK","LAX",358,2475,20,59
"7866",2013,1,9,2100,55,2254,50,"EV","N14916",4133,"EWR","GSP",98,594,21,0
"7867",2013,1,9,2100,0,2206,-3,"B6","N794JB",1020,"JFK","BOS",40,187,21,0
"7868",2013,1,9,2116,41,2211,29,"EV","N13979",4695,"EWR","MHT",37,209,21,16
"7869",2013,1,9,2117,-8,2228,-22,"MQ","N515MQ",4660,"LGA","BNA",118,764,21,17
"7870",2013,1,9,2118,-11,2225,-6,"EV","N19966",4088,"EWR","DCA",40,199,21,18
"7871",2013,1,9,2118,-7,2231,-9,"MQ","N818MQ",4449,"JFK","DCA",54,213,21,18
"7872",2013,1,9,2122,47,150,24,"UA","N77518",1071,"EWR","BQN",190,1585,21,22
"7873",2013,1,9,2123,-2,2212,-12,"EV","N22971",4404,"EWR","PVD",29,160,21,23
"7874",2013,1,9,2126,-3,2217,-7,"EV","N17560",4619,"EWR","PHL",27,80,21,26
"7875",2013,1,9,2127,41,2358,40,"EV","N11544",4645,"EWR","JAX",124,820,21,27
"7876",2013,1,9,2128,-7,15,-21,"B6","N531JB",11,"JFK","FLL",146,1069,21,28
"7877",2013,1,9,2128,-7,30,8,"B6","N527JB",199,"JFK","LAS",325,2248,21,28
"7878",2013,1,9,2129,-1,207,-11,"B6","N329JB",701,"JFK","SJU",190,1598,21,29
"7879",2013,1,9,2133,-2,100,10,"AA","N319AA",185,"JFK","LAX",360,2475,21,33
"7880",2013,1,9,2146,-13,2244,-32,"DL","N331NW",2155,"LGA","PWM",41,269,21,46
"7881",2013,1,9,2150,25,2251,18,"UA","N594UA",910,"EWR","BOS",42,200,21,50
"7882",2013,1,9,2152,-7,2305,-1,"EV","N13913",4322,"EWR","PWM",55,284,21,52
"7883",2013,1,9,2155,-4,2301,-14,"EV","N16919",4162,"EWR","BTV",48,266,21,55
"7884",2013,1,9,2158,148,18,125,"DL","N324NB",1715,"LGA","MSY",179,1183,21,58
"7885",2013,1,9,2201,61,2322,62,"MQ","N519MQ",3744,"EWR","ORD",119,719,22,1
"7886",2013,1,9,2209,10,2259,-1,"EV","N11187",4519,"EWR","BWI",33,169,22,9
"7887",2013,1,9,2212,42,43,18,"B6","N529JB",383,"LGA","FLL",141,1076,22,12
"7888",2013,1,9,2223,253,111,247,"UA","N465UA",477,"EWR","LAS",329,2227,22,23
"7889",2013,1,9,2227,52,101,37,"B6","N516JB",43,"JFK","MCO",137,944,22,27
